original_row_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,has_settlement_account,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,is_suspended_or_blocked,missing_mcc_or_category,category_median_ticket_size,id_collision_flag,merchant_category_missing,mcc_missing,settlement_account_missing
2132,MER60531,Barad-Sen,5999.0,Misc Retail,Individual,Kolkata,West Bengal,2025-10-20 00:00:00,4325467547,True,Active,2730.09,False,False,False,1276.92,True,False,False,False
2940,MER60532,Sehgal-Pathak,5699.0,Apparel,Individual,Mumbai,Maharashtra,2023-02-18 08:22:28,,False,Active,379.97,False,False,False,1252.4299999999998,True,False,False,True
4362,MER6056,IYENGAR-HEGDE,4131.0,Transportation,Partnership,Amritsar,Punjab,2025-03-23 00:00:00,,False,Active,1004.69,False,False,False,1225.12,False,False,False,True
5547,MER6058,Loke LLC,5942.0,Books & Stationery,Sole Proprietor,Amritsar,Punjab,,TMOY5327017538734,True,Active,317.07,False,False,False,1167.225,False,False,False,False
229,MER6059,Bhargava PLC,7011.0,Hotel,Private Limited,Jaipur,Rajasthan,2025-07-16 00:00:00,XXXX7802,True,Inactive,333.57,False,False,False,1161.77,False,False,False,False
1841,MER6060,Chacko-Sundaram,4131.0,Transportation,Individual,Jaipur,Rajasthan,2023-03-25 00:00:00,XXXX2924,True,Inactive,2026.75,False,False,False,1225.12,False,False,False,False
1968,MER60611,Anand-Savant,5411.0,Grocery,Sole Proprietor,Amritsar,Punjab,2026-02-08 12:13:00,,False,Active,,True,False,False,1233.545,True,False,False,True
737,MER60612,Basu and Sons,7011.0,Hotel,Private Limited,Amritsar,Punjab,2023-01-29 00:00:00,XXXX6131,True,Active,,True,False,False,1161.77,True,False,False,False
2490,MER60613,Kaur LLC,5912.0,Pharmacy,Individual,Chennai,Tamil Nadu,2025-12-20 00:00:00,PCHM7779378281911,True,Active,1323.16,False,False,False,1300.55,True,False,False,False
419,MER60614,"Nadkarni, Tella and Padmanabhan",4131.0,Transportation,Individual,Chennai,Tamil Nadu,2024-11-22 00:00:00,9827765407,True,Active,,False,False,False,1225.12,True,False,False,False
305,MER60615,nazareth plc,4131.0,Transportation,Sole Proprietor,Pune,Maharashtra,2025-02-02 12:44:57,,False,Suspended,1189.87,False,True,False,1225.12,True,False,False,True
642,MER60621,Kata PLC,5699.0,Apparel,Sole Proprietor,Mumbai,Maharashtra,2025-09-10 00:00:00,3065314778,True,Active,9045.0,False,False,False,1252.4299999999998,True,False,False,False
1665,MER60622,"Suresh, Kibe and Sa1vi",,Department Store,Private Limited,Amritsar,Punjab,2023-11-27 01:28:22,XXXX9135,True,Active,3660.19,False,False,True,1356.755,True,False,True,False
2873,MER60641,Viswanathan-Tak,5942.0,Books & Stationery,Sole Proprietor,Chennai,Tamil Nadu,,RDFT0727994735934,True,Suspended,519.38,False,True,False,1167.225,True,False,False,False
5692,MER60642,"Wable, Virk and Gaba",5812.0,Restaurant,Private Limited,Amritsar,Punjab,2025-06-09 01:56:12,0328512355,True,Active,5256.61,False,False,False,1327.31,True,False,False,False
58,MER6067,Chaw1a-Gangu1y,,Hotel,Sole Proprietor,Mumbai,Maharashtra,2025-12-03 00:00:00,FNQE1460028710860,True,Inactive,700.95,False,False,True,1161.77,False,False,True,False
1963,MER6069,Krish-Joshi,,Apparel,Private Limited,Amritsar,Punjab,2024-07-30 00:00:00,XXXX1701,True,Active,252.19,False,False,True,1252.4299999999998,False,False,True,False
4278,MER6071,nagy inc,5311.0,Department Store,Private Limited,Delhi,Delhi,,XXXX2349,True,Active,,True,False,False,1356.755,False,False,False,False
3338,MER6072,"  Bassi, Sarma and Yohannan  ",,Misc Retail,Sole Proprietor,Chennai,Tamil Nadu,2024-01-14 00:00:00,OFUG5890068758335,True,Active,1959.53,False,False,True,1276.92,False,False,True,False
2304,MER6075,"Lad, Menon and Tiwari",4814.0,Mobile Recharge,Private Limited,Bengaluru,Karnataka,2023-08-06 00:00:00,3853486592,True,Active,709.64,False,False,False,1108.585,False,False,False,False
3505,MER6078,Oza-Srinivasan,4814.0,Telecom,Individual,Mumbai,Maharashtra,2023-10-15 19:51:00,,False,Active,4379.06,False,False,False,1213.17,False,False,False,True
4001,MER60791,"Chaudhuri, Mody and Goswami",5912.0,Pharmacy,Partnership,Ludhiana,Punjab,2025-10-04 05:27:15,IGWP7360975530260,True,Closed,,False,False,False,1300.55,True,False,False,False
4939,MER60792,Gulati Inc,4131.0,Transportation,Sole Proprietor,Pune,Maharashtra,2023-01-29 08:05:00,XXXX5091,True,Active,2029.26,False,False,False,1225.12,True,False,False,False
5188,MER60793,"SESHADRI, MUNI AND BANIK",7011.0,Hotel,Individual,Kolkata,West Bengal,2026-02-24 00:00:00,,False,Active,434.97,False,False,False,1161.77,True,False,False,True
2607,MER6080,"kanda, krishnan and chaudry",5411.0,Grocery,Private Limited,Chennai,Tamil Nadu,2023-02-27 00:47:00,,False,Inactive,1675.16,False,False,False,1233.545,False,False,False,True
5641,MER6083,"Shah, Deep and Swaminathan",5411.0,Grocery,Partnership,Amritsar,Punjab,2025-06-28 00:00:00,,False,Active,1417.0,False,False,False,1233.545,False,False,False,True
154,MER60841,Gera-Patla,,Transportation,Sole Proprietor,Lucknow,Uttar Pradesh,2026-01-26 15:06:00,0059005491,True,Active,3360.46,False,False,True,1225.12,True,False,True,False
643,MER60842,"Jaggi, Ganguly and Mall",5699.0,Apparel,Private Limited,Ludhiana,Punjab,2023-08-30 00:27:10,,False,Active,1089.53,False,False,False,1252.4299999999998,True,False,False,True
3462,MER60901,Bahl-Ramanathan,7011.0,Hotel,Sole Proprietor,Jalandhar,Punjab,2025-03-10 00:29:05,3270315873,True,Active,1685.43,False,False,False,1161.77,True,False,False,False
2011,MER60902,Nigam-Balakrishnan,5942.0,Books & Stationery,Partnership,Jalandhar,Punjab,2024-07-14 00:00:00,KPZR0795458662994,True,Active,3151.0,False,False,False,1167.225,True,False,False,False
3409,MER60911,  Dutt-Nair  ,5699.0,Apparel,Private Limited,Kolkata,West Bengal,2023-01-30 00:00:00,9792145375,True,Active,1466.59,False,False,False,1252.4299999999998,True,False,False,False
1346,MER60912,Ratti-Kalita,5942.0,Books & Stationery,Sole Proprietor,Ludhiana,Punjab,2023-09-06 00:00:00,XXXX4886,True,Active,458.92,False,False,False,1167.225,True,False,False,False
3888,MER6095,"Sahota, Misra and Kata",,Books & Stationery,Partnership,Hyderabad,Telangana,2024-11-29 00:00:00,,False,Active,665.0,False,False,True,1167.225,False,False,True,True
5195,MER6097,MANNAN PLC,5812.0,Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-02-13 00:39:51,XXXX8307,True,Active,258.41,False,False,False,1327.31,False,False,False,False
5793,MER6099,Yadav LLC,4814.0,Telecom,Partnership,Bengaluru,Karnataka,2025-06-16 00:00:00,7606007756,True,Active,4726.0,False,False,False,1213.17,False,False,False,False
1842,MER6100,"PILLAY, MERCHANT AND SEM",5942.0,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-05-09 09:50:00,0672030590,True,Active,1374.95,False,False,False,1167.225,False,False,False,False
6122,MER61011,DORA-BAJWA,5912.0,Pharmacy,Private Limited,Pune,Maharashtra,2025-07-28 00:00:00,2854493333,True,Active,3328.35,False,False,False,1300.55,True,False,False,False
1908,MER61012,Rout-Barman,5812.0,Restaurant,Sole Proprietor,Kolkata,West Bengal,2024-10-11 00:00:00,,False,Active,2918.42,False,False,False,1327.31,True,False,False,True
965,MER61021,andra-sachar,5699.0,Apparel,Sole Proprietor,Jaipur,Rajasthan,2023-12-12 00:00:00,,False,Active,926.97,False,False,False,1252.4299999999998,True,False,False,True
3608,MER61022,"hayre, peri and sura",7011.0,Hotel,Private Limited,Ludhiana,Punjab,2024-01-26 00:00:00,FLWX5559304020457,True,Active,,True,False,False,1161.77,True,False,False,False
5228,MER6104,Keer-Gade,5311.0,Department Store,Individual,Kolkata,West Bengal,2023-01-01 20:32:00,DQNV8530720672123,True,Inactive,935.82,False,False,False,1356.755,False,False,False,False
5074,MER61051,lala group,7011.0,Hotel,Sole Proprietor,Bengaluru,Karnataka,2023-01-25 00:00:00,,False,Active,1595.66,False,False,False,1161.77,True,False,False,True
244,MER61052,upadhyay plc,7011.0,Hotel,Sole Proprietor,Kolkata,West Bengal,2024-02-07 00:26:26,,False,Active,527.81,False,False,False,1161.77,True,False,False,True
2806,MER61071,Bassi and Sons,5912.0,Pharmacy,Sole Proprietor,Hyderabad,Telangana,,,False,Inactive,1888.0,False,False,False,1300.55,True,False,False,True
3592,MER61072,"Bhattacharyya, Narayanan and Samra",5812.0,Restaurant,Partnership,Pune,Maharashtra,2025-02-21 00:00:00,,False,Active,1215.85,False,False,False,1327.31,True,False,False,True
1709,MER61073,PILLAY LLC,5999.0,Misc Retail,Sole Proprietor,Jalandhar,Punjab,2024-06-27 00:00:00,COEO9019476576214,True,Active,1844.34,False,False,False,1276.92,True,False,False,False
193,MER6109,Sampath Ltd,4814.0,Telecom,Individual,Ludhiana,Punjab,2026-01-15 23:34:00,6737069990,True,Active,399.08,False,False,False,1213.17,False,False,False,False
3629,MER6112,LUTHRA-GROVER,5942.0,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-06-22 00:00:00,,False,Active,1366.0,False,False,False,1167.225,False,False,False,True
4146,MER61131,"Shen0y, Kapadia and Pradhan",5942.0,Books & Stationery,Individual,Amritsar,Punjab,2025-05-21 01:21:00,OAOW4206990585455,True,Active,8727.62,False,False,False,1167.225,True,False,False,False
3734,MER61132,  Tara-Kala  ,5699.0,Apparel,Private Limited,Amritsar,Punjab,,,False,Active,915.2,False,False,False,1252.4299999999998,True,False,False,True
3186,MER6114,"  Khurana, Chowdhury and Chaudhary  ",,Mobile Recharge,Private Limited,Chennai,Tamil Nadu,,XXXX2122,True,Active,1212.0,False,False,True,1108.585,False,False,True,False
115,MER6115,Padmanabhan-Chahal,,Retail,Private Limited,Mumbai,Maharashtra,2024-03-01 00:00:00,XXXX5769,True,Inactive,266.65,False,False,True,1126.42,False,False,True,False
1535,MER6116,KEER-SHUKLA,4131.0,Transportation,Individual,Delhi,Delhi,2025-02-18 00:00:00,5115475557,True,Active,3651.0,False,False,False,1225.12,False,False,False,False
996,MER6118,"radhakrishnan, lala and devi",5311.0,Department Store,Sole Proprietor,Delhi,Delhi,2024-01-06 00:00:00,6215610983,True,Active,11547.0,False,False,False,1356.755,False,False,False,False
4076,MER61191,"Hans, Gokhale and Shanker",5999.0,Misc Retail,Partnership,Mumbai,Maharashtra,2024-01-28 00:00:00,,False,Closed,1753.67,False,False,False,1276.92,True,False,False,True
3101,MER61192,HayerLtd,5912.0,Pharmacy,Individual,Amritsar,Punjab,2025-12-11 00:00:00,,False,Active,1262.04,False,False,False,1300.55,True,False,False,True
3036,MER61211,Madan PLC,5311.0,Retail,Private Limited,Bengaluru,Karnataka,2023-09-07 00:00:00,2257947989,True,Active,1208.86,False,False,False,1126.42,True,False,False,False
1018,MER61212,"more, sandhu and dugar",,Apparel,Private Limited,Jalandhar,Punjab,2023-07-26 00:00:00,8169816022,True,Active,,True,False,True,1252.4299999999998,True,False,True,False
4940,MER61221,RAI LTD,4131.0,Transportation,Private Limited,Jalandhar,Punjab,2024-02-11 00:00:00,JNKS9651802205909,True,Inactive,2198.19,False,False,False,1225.12,True,False,False,False
1458,MER61222,Som-Seth,4131.0,Transportation,Individual,Amritsar,Punjab,2023-09-15 17:43:52,,False,Active,1086.57,False,False,False,1225.12,True,False,False,True
344,MER6131,"Dhar, Dada and Bakshi",,Apparel,Partnership,Bengaluru,Karnataka,2024-03-10 19:58:24,4600930161,True,Active,1921.0,False,False,True,1252.4299999999998,False,False,True,False
3777,MER61371,"Saxena, Aggarwa1 and Sem",5812.0,Restaurant,Individual,Hyderabad,Telangana,,3824594690,True,Active,421.31,False,False,False,1327.31,True,False,False,False
1290,MER61372,"  Sidhu, Ahuja and Kumar  ",5812.0,Restaurant,Partnership,Bengaluru,Karnataka,,0510702134,True,Active,1574.67,False,False,False,1327.31,True,False,False,False
5875,MER61431,BARAL PLC,5411.0,Grocery,Partnership,Kolkata,West Bengal,2024-12-05 02:07:44,7112045329,True,Active,1054.97,False,False,False,1233.545,True,False,False,False
1242,MER61432,"MURTHY, KALA AND MANGAT",5812.0,Restaurant,Individual,Hyderabad,Telangana,2023-03-26 16:00:36,3144502115,True,Active,,True,False,False,1327.31,True,False,False,False
641,MER6144,Ravi-Dhingra,5912.0,Pharmacy,Private Limited,Hyderabad,Telangana,2023-04-28 00:00:00,,False,Active,2686.0,False,False,False,1300.55,False,False,False,True
2699,MER6146,Handa LLC,5912.0,Pharmacy,Individual,Amritsar,Punjab,2023-01-01 00:00:00,BIZN7645519547179,True,Active,,True,False,False,1300.55,False,False,False,False
3778,MER6147,Singhal-Murthy,4131.0,Transportation,Partnership,Mumbai,Maharashtra,2023-01-06 00:00:00,,False,Active,,True,False,False,1225.12,False,False,False,True
4812,MER61481,GANESAN-JOHAL,4814.0,Mobile Recharge,Partnership,Mumbai,Maharashtra,2023-10-08 00:00:00,XXXX8688,True,Active,778.99,False,False,False,1108.585,True,False,False,False
3492,MER61482,KEER AND SONS,4814.0,Mobile Recharge,Private Limited,Kolkata,West Bengal,2024-10-08 00:00:00,,False,Active,2790.1,False,False,False,1108.585,True,False,False,True
1700,MER61483,"Sem, Aggarwa1 and Uppa1",5311.0,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,2025-11-29 06:29:00,8892638195,True,Inactive,3148.18,False,False,False,1356.755,True,False,False,False
2214,MER61501,"  Chada, Vala and Merchant  ",4814.0,Mobile Recharge,Private Limited,Hyderabad,Telangana,2024-10-10 00:00:00,6593744761,True,Inactive,616.0,False,False,False,1108.585,True,False,False,False
5452,MER61502,Nagarajan-Peri,,Mobile Recharge,Sole Proprietor,Delhi,Delhi,2024-04-19 00:00:00,XXXX0784,True,Active,414.2,False,False,True,1108.585,True,False,True,False
1358,MER61521,Dasgupta-Das,5942.0,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-10-26 00:00:00,XXXX8744,True,Active,344.11,False,False,False,1167.225,True,False,False,False
1706,MER61522,"Hayer, Jha and Tata",5411.0,Grocery,Private Limited,Lucknow,Uttar Pradesh,2025-06-23 08:59:29,6225747550,True,Active,2396.0,False,False,False,1233.545,True,False,False,False
1464,MER61523,Mukhopadhyay PLC,5942.0,Books & Stationery,Individual,Jaipur,Rajasthan,2025-12-20 00:00:00,OXKW4550087815999,True,Active,1642.16,False,False,False,1167.225,True,False,False,False
653,MER61551,Kari-Basu,5699.0,Apparel,Sole Proprietor,Hyderabad,Telangana,2023-06-20 00:00:00,,False,Active,,True,False,False,1252.4299999999998,True,False,False,True
907,MER61552,"Mukhopadhyay, Doshi and Gopal",5411.0,Grocery,Sole Proprietor,Jalandhar,Punjab,2025-10-03 00:00:00,XXXX5418,True,Active,,True,False,False,1233.545,True,False,False,False
3564,MER61553,"Varghese, Mahal and Nadkarni",5812.0,Restaurant,Private Limited,Jaipur,Rajasthan,2024-07-20 05:18:20,MGRT6859674527943,True,Active,,False,False,False,1327.31,True,False,False,False
5385,MER6158,"Dhingra, Ratti and Palla",4131.0,Transportation,Sole Proprietor,Amritsar,Punjab,2023-04-26 00:00:00,VDGT0468038681462,True,Active,1443.6,False,False,False,1225.12,False,False,False,False
3154,MER61611,More PLC,5311.0,Retail,Partnership,Jaipur,Rajasthan,2024-04-15 02:52:06,,False,Active,849.42,False,False,False,1126.42,True,False,False,True
1077,MER61612,Sura-Wadhwa,,Telecom,Individual,Bengaluru,Karnataka,2025-04-22 00:00:00,QWHT6526941757258,True,Active,490.18,False,False,True,1213.17,True,False,True,False
2983,MER6162,"Naik, Kade and Singh",4131.0,Transportation,Partnership,Amritsar,Punjab,2025-03-21 00:00:00,XXXX4537,True,Active,2176.24,False,False,False,1225.12,False,False,False,False
501,MER61631,Mani Ltd,5942.0,Books & Stationery,Partnership,Hyderabad,Telangana,2025-10-30 00:00:00,RJUA0543412555773,True,Active,2298.3,False,False,False,1167.225,True,False,False,False
2835,MER61632,Raju and Sons,4131.0,Transportation,Individual,Ludhiana,Punjab,2025-02-06 00:00:00,XTAO1446983636380,True,Active,1659.71,False,False,False,1225.12,True,False,False,False
601,MER6164,"Bir, Patil and Chahal",,Pharmacy,Sole Proprietor,Mumbai,Maharashtra,2023-01-03 18:39:00,4503250362,True,Active,1451.0,False,False,True,1300.55,False,False,True,False
414,MER61651,"chandran, dey and dalal",,Apparel,Private Limited,Delhi,Delhi,2025-08-29 16:50:00,CFEB4939576870397,True,Active,1513.56,False,False,True,1252.4299999999998,True,False,True,False
403,MER61652,"Luthra, Bala and Khurana",,Hotel,Individual,Lucknow,Uttar Pradesh,2025-01-29 00:00:00,XXXX9557,True,Active,1785.07,False,False,True,1161.77,True,False,True,False
661,MER61653,Sibal-Bora,7011.0,Hotel,Sole Proprietor,Jaipur,Rajasthan,2024-06-17 04:49:02,XXXX5672,True,Active,,True,False,False,1161.77,True,False,False,False
6162,MER6167,"Chawla, Andra and Varty",4814.0,Telecom,Partnership,Hyderabad,Telangana,2023-05-08 00:00:00,6258351219,True,Active,2407.62,False,False,False,1213.17,False,False,False,False
5466,MER6168,"raj, sharma and panchal",4131.0,Transportation,Private Limited,Ludhiana,Punjab,2025-08-19 00:00:00,,False,Active,1123.84,False,False,False,1225.12,False,False,False,True
1483,MER6170,Gh0se-Mann,5999.0,Misc Retail,Private Limited,Lucknow,Uttar Pradesh,2023-09-05 00:00:00,5980501724,True,Active,1120.12,False,False,False,1276.92,False,False,False,False
2961,MER6171,  Naik and Sons  ,5812.0,Restaurant,Individual,Amritsar,Punjab,2023-08-09 00:00:00,,False,Closed,4084.17,False,False,False,1327.31,False,False,False,True
5190,MER6172,Raja Inc,5812.0,Restaurant,Sole Proprietor,Hyderabad,Telangana,2024-11-09 00:00:00,,False,Active,1050.0,False,False,False,1327.31,False,False,False,True
2015,MER6176,"TANDON, BADAL AND NATARAJAN",4131.0,Travel,Private Limited,Hyderabad,Telangana,2025-12-10 00:00:00,XXXX9488,True,Active,2925.84,False,False,False,1012.28,False,False,False,False
4079,MER6180,Thakur and Sons,5699.0,Apparel,Private Limited,Lucknow,Uttar Pradesh,2025-05-24 02:59:23,MWYN7782824521830,True,Active,699.96,False,False,False,1252.4299999999998,False,False,False,False
5526,MER61831,DUTT PLC,7011.0,Hotel,Sole Proprietor,Kolkata,West Bengal,2026-02-23 00:00:00,,False,Active,,True,False,False,1161.77,True,False,False,True
1517,MER61832,"Goel, Swaminathan and Padmanabhan",5411.0,Grocery,Private Limited,Amritsar,Punjab,2025-06-03 00:00:00,4104440790,True,Active,817.0,False,False,False,1233.545,True,False,False,False
5536,MER61833,Nayar and Sons,4131.0,Transportation,Individual,Jalandhar,Punjab,2023-06-07 00:00:00,XXXX7204,True,Active,2423.0,False,False,False,1225.12,True,False,False,False
1489,MER6184,Peri-R0ut,4131.0,Transportation,Sole Proprietor,Mumbai,Maharashtra,,XXXX1239,True,Active,1637.73,False,False,False,1225.12,False,False,False,False
3612,MER6187,"Shanker, Sastry and Rattan",4131.0,Travel,Individual,Delhi,Delhi,2025-11-17 00:00:00,,False,Active,327.19,False,False,False,1012.28,False,False,False,True
4528,MER61881,Balay LLC,7011.0,Hotel,Partnership,Pune,Maharashtra,2023-04-30 10:37:50,7260180361,True,Active,3749.0,False,False,False,1161.77,True,False,False,False
488,MER61882,"Batta, Choudhary and Bhalla",4131.0,Transportation,Private Limited,Kolkata,West Bengal,2026-01-09 00:00:00,3109651401,True,Active,163.0,False,False,False,1225.12,True,False,False,False
4786,MER6190,Pal Ltd,5699.0,Apparel,Private Limited,Ludhiana,Punjab,2023-03-01 00:00:00,,False,Active,376.59,False,False,False,1252.4299999999998,False,False,False,True
1453,MER61971,"Koshy, Shah and Ratta",4131.0,Transportation,Partnership,Bengaluru,Karnataka,2024-03-20 00:00:00,AGMV2642641861544,True,Active,1491.79,False,False,False,1225.12,True,False,False,False
890,MER61972,VIRK-VERMA,4131.0,Transportation,Partnership,Hyderabad,Telangana,,,False,Active,661.04,False,False,False,1225.12,True,False,False,True
2990,MER6198,Rana-Sabharwal,5311.0,Retail,Individual,Mumbai,Maharashtra,,,False,Active,410.5,False,False,False,1126.42,False,False,False,True
3530,MER62001,"Kapadia, Bail and Badal",4131.0,Travel,Private Limited,Chennai,Tamil Nadu,2023-12-09 00:00:00,,False,Active,1183.13,False,False,False,1012.28,True,False,False,True
622,MER62002,"Sen, Walla and Bath",5999.0,Misc Retail,Private Limited,Delhi,Delhi,2024-01-29 20:38:00,,False,Active,,False,False,False,1276.92,True,False,False,True
2087,MER62051,"Manne, Zachariah and Arora",5311.0,Department Store,Private Limited,Mumbai,Maharashtra,2025-06-23 00:00:00,4034175727,True,Active,756.0,False,False,False,1356.755,True,False,False,False
2055,MER62052,  Munshi Inc  ,4814.0,Telecom,Sole Proprietor,Ludhiana,Punjab,2026-01-01 00:00:00,JWPM8696907638772,True,Active,230.73,False,False,False,1213.17,True,False,False,False
894,MER62061,"chander, bawa and setty",7011.0,Hotel,Sole Proprietor,Lucknow,Uttar Pradesh,2025-08-12 05:06:00,,False,Active,1545.95,False,False,False,1161.77,True,False,False,True
144,MER62062,"Johal, Verma and Sane",5812.0,Restaurant,Private Limited,Jalandhar,Punjab,2024-04-26 14:53:55,,False,Active,,True,False,False,1327.31,True,False,False,True
390,MER62063,"  Sanghvi, Dugar and Rajagopal  ",4814.0,Mobile Recharge,Individual,Chennai,Tamil Nadu,2025-03-31 00:00:00,5473942096,True,Active,683.76,False,False,False,1108.585,True,False,False,False
919,MER6207,"Ganesan, Bajwa and Reddy",5912.0,Pharmacy,Partnership,Jaipur,Rajasthan,2023-03-21 00:00:00,1318873894,True,Active,391.96,False,False,False,1300.55,False,False,False,False
1332,MER6208,Tak-Parmar,4814.0,Telecom,Private Limited,Lucknow,Uttar Pradesh,2024-03-16 00:00:00,XXXX8227,True,Suspended,,False,True,False,1213.17,False,False,False,False
3006,MER6210,Sem Group,5812.0,Restaurant,Private Limited,Amritsar,Punjab,2024-01-03 02:42:08,,False,Active,2370.64,False,False,False,1327.31,False,False,False,True
3602,MER6213,Sangha LLC,,Misc Retail,Private Limited,Delhi,Delhi,2025-03-12 12:46:00,,False,Active,722.0,False,False,True,1276.92,False,False,True,True
372,MER62161,Agarwal Group,5812.0,Restaurant,Private Limited,Amritsar,Punjab,2024-03-28 00:00:00,XXXX1409,True,Active,1210.0,False,False,False,1327.31,True,False,False,False
4451,MER62162,"Bhatti, Dass and Deshpande",5411.0,Grocery,Individual,Ludhiana,Punjab,2024-08-09 01:01:00,XXXX5234,True,Active,1325.06,False,False,False,1233.545,True,False,False,False
416,MER6218,chad-bhakta,5411.0,Grocery,Sole Proprietor,Chennai,Tamil Nadu,2023-12-23 00:00:00,TDSR2442651102267,True,Active,218.0,False,False,False,1233.545,False,False,False,False
441,MER6219,"Morar, Walla and Behl",5912.0,Pharmacy,Partnership,Delhi,Delhi,2024-06-24 00:00:00,,False,Active,4347.57,False,False,False,1300.55,False,False,False,True
3849,MER62211,Dey-Maharaj,5912.0,Pharmacy,Private Limited,Ludhiana,Punjab,2026-01-22 00:00:00,8909550882,True,Inactive,,True,False,False,1300.55,True,False,False,False
4933,MER62212,Shukla and Sons,4131.0,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-01-25 13:39:54,,False,Active,1793.34,False,False,False,1225.12,True,False,False,True
2496,MER6223,Ramanathan-Dhingra,4131.0,Travel,Individual,Lucknow,Uttar Pradesh,2023-10-03 00:00:00,4296850394,True,Active,306.0,False,False,False,1012.28,False,False,False,False
5153,MER62241,"Khatri, Swaminathan and Loke",4131.0,Transportation,Sole Proprietor,Amritsar,Punjab,2024-12-02 00:00:00,CTJV7649423556703,True,Active,561.32,False,False,False,1225.12,True,False,False,False
4226,MER62242,La1-Anand,5912.0,Pharmacy,Private Limited,Delhi,Delhi,2025-07-28 00:00:00,3453251138,True,Active,3823.0,False,False,False,1300.55,True,False,False,False
5891,MER6225,"LOYAL, MANDER AND AGRAWAL",5411.0,Grocery,Sole Proprietor,Kolkata,West Bengal,2023-12-17 00:00:00,,False,Active,859.91,False,False,False,1233.545,False,False,False,True
926,MER6228,"Kar, Agarwal and Karpe",5812.0,Restaurant,Private Limited,Bengaluru,Karnataka,2024-08-05 00:00:00,,False,Active,1145.75,False,False,False,1327.31,False,False,False,True
2772,MER6231,"CHAND, JOHAL AND CHAWLA",5812.0,Restaurant,Private Limited,Jalandhar,Punjab,2023-06-26 00:00:00,1062018479,True,Active,919.0,False,False,False,1327.31,False,False,False,False
2935,MER62331,"Arora, Agarwal and Padmanabhan",5942.0,Books & Stationery,Sole Proprietor,Amritsar,Punjab,2024-05-03 00:00:00,,False,Active,1090.35,False,False,False,1167.225,True,False,False,True
4606,MER62332,Vohra Ltd,5942.0,Books & Stationery,Partnership,Delhi,Delhi,2026-02-26 00:00:00,,False,Active,2389.79,False,False,False,1167.225,True,False,False,True
2939,MER62391,"MAJUMDAR, LANKA AND SEHGAL",5942.0,Books & Stationery,Partnership,Amritsar,Punjab,2024-01-21 00:00:00,,False,Active,1181.24,False,False,False,1167.225,True,False,False,True
4097,MER62392,Varkey-More,5699.0,Apparel,Private Limited,Lucknow,Uttar Pradesh,2025-08-20 00:00:00,,False,Active,849.3,False,False,False,1252.4299999999998,True,False,False,True
428,MER62401,"Dutta, Aggarwal and Devan",5812.0,Restaurant,Sole Proprietor,Amritsar,Punjab,2025-09-04 19:02:29,,False,Active,905.07,False,False,False,1327.31,True,False,False,True
2823,MER62402,mutti plc,5999.0,Misc Retail,Partnership,Delhi,Delhi,2025-11-08 00:00:00,,False,Active,1461.1,False,False,False,1276.92,True,False,False,True
4986,MER6242,  Som Inc  ,5311.0,Department Store,Sole Proprietor,Jaipur,Rajasthan,2023-06-27 04:59:14,ELTM3518126936690,True,Active,,True,False,False,1356.755,False,False,False,False
2962,MER62441,maharaj ltd,7011.0,Hotel,Individual,Jaipur,Rajasthan,2023-07-29 00:00:00,,False,Suspended,,True,True,False,1161.77,True,False,False,True
4354,MER62442,Memon and Sons,5311.0,Retail,Individual,Mumbai,Maharashtra,2025-11-24 00:00:00,,False,Inactive,,True,False,False,1126.42,True,False,False,True
3050,MER62461,kota inc,5699.0,Apparel,Private Limited,Mumbai,Maharashtra,2023-09-17 00:00:00,NSCU9760012397000,True,Active,1586.1,False,False,False,1252.4299999999998,True,False,False,False
2184,MER62462,  Zachariah Group  ,5699.0,Apparel,Individual,Chennai,Tamil Nadu,2025-06-16 00:00:00,,False,Active,1510.7,False,False,False,1252.4299999999998,True,False,False,True
4320,MER6247,Dhar-Ram,4814.0,Mobile Recharge,Individual,Jaipur,Rajasthan,2026-01-14 00:00:00,,False,Active,468.52,False,False,False,1108.585,False,False,False,True
4046,MER6251,"Sodhi, Handa and Venkatesh",5411.0,Grocery,Sole Proprietor,Lucknow,Uttar Pradesh,2025-09-18 00:00:00,2729847488,True,Suspended,291.55,False,True,False,1233.545,False,False,False,False
4972,MER6254,MURTHY GROUP,4814.0,Telecom,Partnership,Amritsar,Punjab,2025-05-07 23:34:00,7655418410,True,Inactive,,False,False,False,1213.17,False,False,False,False
3436,MER6255,"GUPTA, KIBE AND AURORA",7011.0,Hotel,Partnership,Lucknow,Uttar Pradesh,2023-10-31 04:07:14,5876602681,True,Active,3182.0,False,False,False,1161.77,False,False,False,False
3625,MER62561,MANDA INC,5912.0,Pharmacy,Partnership,Ludhiana,Punjab,2024-09-27 22:23:00,,False,Active,574.96,False,False,False,1300.55,True,False,False,True
