user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR59607,Aradhana Narula,MRIFD7800Z,,2000-02-28,Delhi,Delhi,204923.0,Gig Worker,2026-03-14 10:39:22,Verified,LOW,6,True,26.54346338124572,2026.0,3.0,2026-03-14,183.0
USR59611,Ekavir Dixit,BTCEF3562W,526502614040.0,1982-10-19,Jaipur,Rajasthan,80730.0,Retired,,Verified,LOW,0,False,43.90417522245038,,,,
USR59613,robert chaudhari,TOZVR4460P,972686162231.0,1995-04-27,Bengaluru,Karnataka,,Salaried,,Verified,MEDIUM,0,False,31.38398357289528,,,,
USR59617,Ayush Bail,,872448889726.0,2006-09-14,Chennai,Tamil Nadu,56411.0,Gig Worker,,Pending,UNKNOWN,0,False,20.0,,,,
USR59618,BalveerMani,VIQUI6928P,,1964-10-18,Kolkata,West Bengal,24430.0,Gig Worker,,Verified,MEDIUM,0,False,61.90554414784394,,,,
USR59619,NAVEEN ANAND,YAVLN4798V,576104122659.0,1975-07-09,Amritsar,Punjab,25171.0,Farmer,,Verified,MEDIUM,0,False,51.18412046543463,,,,
USR59626,Rehaan Tank,MXQDA2141E,766621086773.0,1996-10-05,Amritsar,Punjab,27729.0,Student,,Verified,LOW,0,False,29.94113620807666,,,,
USR59635,Janya Kant,,104409643498.0,1973-02-25,Pune,Maharashtra,38086.0,Farmer,,Verified,LOW,0,False,53.549623545516766,,,,
USR59640,Rachana Dugar,INCWW6050Q,173295581700.0,1998-02-20,Jalandhar,Punjab,,Retired,,Verified,LOW,8,True,28.56399726214921,,,,
USR59645,Faqid Ma1h0tra,YGBVY1867P,,,Mumbai,Maharashtra,17757.0,Retired,2024-05-14 04:45:09,Verified,LOW,0,False,,2024.0,5.0,2024-05-14,853.0
USR59646,Christ0pher Raj,QPSVP4633W,659329404842.0,1989-07-27,Lucknow,Uttar Pradesh,21080.0,Unemployed,,Pending,LOW,0,False,37.13347022587269,,,,
USR59653,Veer Anne,JDUGB8404C,,1989-04-07,Jalandhar,Punjab,52433.0,Salaried,,Verified,MEDIUM,10,True,37.43737166324436,,,,
USR59654,Tara Kamdar,DKHPI0921T,845404778142.0,1988-04-13,Ludhiana,Punjab,21517.0,Gig Worker,,Verified,HIGH,0,False,38.42026009582478,,,,
USR59656,Vedika Varughese,ZJFYA4481M,212565608095.0,1973-03-25,Delhi,Delhi,21596.0,Retired,,Verified,MEDIUM,0,False,53.47296372347707,,,,
USR59657,Irya Rajag0pa1,SLCBU4698A,54431714341.0,1981-11-12,Amritsar,Punjab,49022.0,Salaried,,Verified,MEDIUM,0,False,44.837782340862425,,,,
USR59659,Hemani Raval,GXRKQ0806U,,1962-07-08,Kolkata,West Bengal,23735.0,Unemployed,2024-03-21 20:05:00,Rejected,MEDIUM,0,False,64.18617385352498,2024.0,3.0,2024-03-21,906.0
USR59660,Sai Patla,SKRUT3259Y,,1992-05-22,Jaipur,Rajasthan,,Retired,,Verified,MEDIUM,0,False,34.313483915126625,,,,
USR59665,ElijahSuri,,636416154626.0,1988-01-30,Kolkata,West Bengal,,Business Owner,,Verified,UNKNOWN,0,False,38.62286105407255,,,,
USR59669,BHAVANI SARRAF,,661040026642.0,2006-06-20,Amritsar,Punjab,70085.0,Self Employed,,Rejected,MEDIUM,0,False,20.23545516769336,,,,
USR59681,Maanas Sachar,,492891739387.0,1994-04-03,Delhi,Delhi,14838.0,Retired,,Verified,LOW,0,False,32.44900752908966,,,,
USR59691,yashica dhar,ZWCYA3812I,759342804238.0,1992-09-26,Chennai,Tamil Nadu,15301.0,Freelancer,,Verified,MEDIUM,0,False,33.96577686516085,,,,
USR59694,Ikshita Butala,WTBNZ2856U,,1992-08-24,Pune,Maharashtra,24659.0,Student,,Verified,HIGH,9,True,34.05612594113621,,,,
USR59695,Dhriti Nagarajan,TDWQN5996V,662267507080.0,1977-12-18,Lucknow,Uttar Pradesh,,Freelancer,,Verified,LOW,0,False,48.73921971252567,,,,
USR59697,JagatWali,HWSIT3156G,132367857575.0,1978-08-02,Pune,Maharashtra,33313.0,Retired,2025-05-23 03:12:08,Verified,LOW,0,False,48.11772758384668,2025.0,5.0,2025-05-23,479.0
USR59698,YACHANA GODA,CKPCD7191J,779955682905.0,1989-05-07,Jaipur,Rajasthan,26426.0,Student,,Verified,LOW,0,False,37.35523613963039,,,,
USR59700,Sathvik Roy,KEUOR1725Y,,1968-02-01,Jalandhar,Punjab,33547.0,Unemployed,,Verified,LOW,0,False,58.61738535249829,,,,
USR59701,Ryan Pandya,HSFZR8810V,749213037843.0,1990-11-03,Kolkata,West Bengal,,Gig Worker,,Verified,LOW,0,False,35.8631074606434,,,,
USR59702,Ojas Gopal,VYWEB6332U,904395897106.0,1971-11-10,Delhi,Delhi,27399.0,Salaried,,Pending,LOW,0,False,54.84462696783025,,,,
USR59711,Hemang Shetty,,537575274867.0,1967-11-04,Chennai,Tamil Nadu,30398.0,Business Owner,,Verified,LOW,0,False,58.861054072553046,,,,
USR59715,umang bhalla,DXALL9383J,,1985-09-27,Chennai,Tamil Nadu,23321.0,Business Owner,,Verified,LOW,0,False,40.9637234770705,,,,
USR59717,Varsha Lala,MQPJN6767S,,1982-05-26,Mumbai,Maharashtra,,Unemployed,,Failed,HIGH,0,False,44.303901437371664,,,,
USR59718,Ucchal Khurana,IHSUK7722C,519157433294.0,1976-12-03,Kolkata,West Bengal,37454.0,Retired,,Verified,MEDIUM,0,False,49.77960301163586,,,,
USR59720,Luke Mohan,PDSOH9001E,,1991-08-15,Jalandhar,Punjab,18415.0,Student,,Pending,UNKNOWN,10,True,35.082819986310746,,,,
USR59723,Harini Krishna,,908135173799.0,1986-07-10,Jalandhar,Punjab,,Retired,,Verified,LOW,0,False,40.18069815195072,,,,
USR59724,Anusha Behl,RHTOF5081K,223495067573.0,1983-07-28,Lucknow,Uttar Pradesh,27087.0,Gig Worker,,Verified,LOW,0,False,43.13210130047912,,,,
USR59727,Zashil Dugar,,800150217694.0,1996-01-06,Hyderabad,Telangana,27826.0,Student,2025-01-20 06:49:46,Verified,HIGH,0,False,30.688569472963724,2025.0,1.0,2025-01-20,602.0
USR59729,Dayamai Patel,UYXEK5725A,,2003-05-08,Hyderabad,Telangana,,Farmer,,Verified,LOW,0,False,23.353867214236825,,,,
USR59730,Raksha Gara,QQGCA7576T,465840501217.0,1978-09-24,Jalandhar,Punjab,39103.0,Retired,,Verified,LOW,0,False,47.97262149212868,,,,
USR59731,ria dey,UWVVT2636K,581565158227.0,2001-09-02,Lucknow,Uttar Pradesh,75206.0,Gig Worker,,Verified,LOW,0,False,25.032169746748803,,,,
USR59734,Triya Lala,JRRRV6475I,,1977-03-11,Bengaluru,Karnataka,32410.0,Self Employed,,Verified,HIGH,0,False,49.51129363449692,,,,
USR59739,Bina Sabharwal,,597158365028.0,1965-11-24,Chennai,Tamil Nadu,38120.0,Business Owner,,Verified,LOW,0,False,60.80492813141684,,,,
USR59742,Divya Dhawan,MEXFO0072X,543714566513.0,1960-11-01,Hyderabad,Telangana,48144.0,Self Employed,,Verified,LOW,0,False,65.8672142368241,,,,
USR59745,Urvashi Shankar,NJOTQ7091D,981171603026.0,1976-01-06,Lucknow,Uttar Pradesh,50329.0,Self Employed,,Verified,MEDIUM,0,False,50.68856947296372,,,,
USR59746,Champak Sem,ZLENY0100X,64705076077.0,,Chennai,Tamil Nadu,99738.0,Farmer,,Verified,MEDIUM,0,False,,,,,
USR59749,Idika Oza,UQPPH2767L,,1987-01-24,Amritsar,Punjab,58080.0,Self Employed,2026-02-09 03:19:18,Verified,LOW,0,False,39.63860369609856,2026.0,2.0,2026-02-09,217.0
USR59753,Prisha Gera,,348399946888.0,1980-05-31,Pune,Maharashtra,,Self Employed,2024-01-01 23:41:14,Verified,LOW,0,False,46.288843258042434,2024.0,1.0,2024-01-01,986.0
USR59756,Janya Palla,YFZJA3244D,388425781609.0,1995-12-19,Pune,Maharashtra,17053.0,Unemployed,,Verified,LOW,10,True,30.7378507871321,,,,
USR59760,Theodore Tella,RPGGP2121H,535569224115.0,1990-02-08,Pune,Maharashtra,36849.0,Business Owner,2025-02-11 02:26:40,Verified,HIGH,0,False,36.5968514715948,2025.0,2.0,2025-02-11,580.0
USR59765,Fariq Chada,MXTAO9584R,502648883980.0,1977-08-08,Chennai,Tamil Nadu,,Freelancer,,Verified,LOW,0,False,49.100616016427104,,,,
USR59766,Dipta Parsa,ZXKFL2826Y,9198251982.0,1978-12-13,Bengaluru,Karnataka,39734.0,Retired,,Pending,LOW,0,False,47.75359342915811,,,,
USR59773,rohan dewan,EFNDZ7293I,,2005-05-31,Pune,Maharashtra,,Self Employed,,Verified,LOW,0,False,21.28952772073922,,,,
USR59776,Thomas Dora,NMAZJ0789Q,224756021867.0,1992-08-22,Ludhiana,Punjab,44842.0,Unemployed,,Pending,HIGH,0,False,34.06160164271047,,,,
USR59777,Champak Morar,,186078798059.0,1996-12-27,Lucknow,Uttar Pradesh,12698.0,Self Employed,2025-12-26 00:30:20,Pending,LOW,0,False,29.71389459274469,2025.0,12.0,2025-12-26,262.0
USR59780,Liam Barman,DKNRA6940B,79660121541.0,1991-12-19,Amritsar,Punjab,33937.0,Business Owner,,Verified,LOW,0,False,34.7378507871321,,,,
USR59782,YUG OOMMEN,FLABX8688S,494436326629.0,1973-03-18,Kolkata,West Bengal,90506.0,Business Owner,,Verified,MEDIUM,0,False,53.492128678986994,,,,
USR59787,Logan Luthra,OBTBK9274Q,,1974-08-21,Amritsar,Punjab,,Retired,,Verified,LOW,8,True,52.06570841889117,,,,
USR59788,NICHOLAS DUBEY,CTFRM6395L,,1962-04-10,Jaipur,Rajasthan,,Salaried,,Verified,LOW,9,True,64.42984257357973,,,,
USR59790,ekaja sen,,461571918905.0,,Kolkata,West Bengal,29329.0,Self Employed,,Verified,MEDIUM,0,False,,,,,
USR59791,Saanvi Sathe,AGLPA2508J,,2002-02-10,Lucknow,Uttar Pradesh,56818.0,Gig Worker,2025-02-22 02:51:53,Verified,LOW,0,False,24.591375770020534,2025.0,2.0,2025-02-22,569.0
USR59799,Henry Wali,UDQTW5022K,162642053077.0,2000-04-09,Ludhiana,Punjab,27882.0,Salaried,,Verified,MEDIUM,0,False,26.431211498973305,,,,
USR59800,Maanas Sachdeva,MNNVR0456Z,107163439505.0,1991-08-03,Jalandhar,Punjab,,Freelancer,,Pending,MEDIUM,0,False,35.115674195756334,,,,
USR59802,Ria Mani,DHBWB3166I,744434655670.0,1978-09-20,Hyderabad,Telangana,,Unemployed,,Verified,MEDIUM,0,False,47.983572895277206,,,,
USR59804,Turvi Agarwal,ALUBM1567F,620222587040.0,2000-03-11,Ludhiana,Punjab,,Gig Worker,,Verified,LOW,0,False,26.510609171800137,,,,
USR59808,Jac0b S0ni,XPEGW5625A,622267527767.0,1997-07-12,Jaipur,Rajasthan,41929.0,Freelancer,,Verified,LOW,0,False,29.17453798767967,,,,
USR59810,Lopa Brar,XUDWZ9091L,643901742139.0,1977-04-03,Pune,Maharashtra,11589.0,Freelancer,,Verified,LOW,0,False,49.44832306639288,,,,
USR59817,Jai Kaul,XYDKL0055Z,,1980-11-17,Mumbai,Maharashtra,29657.0,Retired,,Verified,MEDIUM,0,False,45.82340862422998,,,,
USR59819,Farhan Basak,ZPGYG2940J,,1976-06-19,Jaipur,Rajasthan,39227.0,Farmer,,Verified,LOW,7,True,50.23682409308692,,,,
USR59820,DALAJA DEY,XQXGD9198F,,1982-06-13,Ludhiana,Punjab,10775.0,Business Owner,,Verified,LOW,10,True,44.25462012320329,,,,
USR59823,eesha toor,ALHNI7984K,454307047138.0,2003-01-19,Ludhiana,Punjab,,Salaried,,Verified,LOW,0,False,23.652292950034223,,,,
USR59825,Devika Shuk1a,STGEY2377Z,,1993-07-29,Jaipur,Rajasthan,16849.0,Gig Worker,,Verified,LOW,0,False,33.12799452429842,,,,
USR59831,Peter Ganesan,VEUEK7274J,130395835296.0,2004-05-05,Kolkata,West Bengal,31616.0,Salaried,,Verified,MEDIUM,0,False,22.360027378507876,,,,
USR59833,Mitali Tripathi,ULNWT7390R,,1986-02-23,Jaipur,Rajasthan,14758.0,Gig Worker,2026-03-28 15:10:11,Verified,MEDIUM,0,False,40.55578370978782,2026.0,3.0,2026-03-28,169.0
USR59836,Yochana Dugar,WMLKL1679A,,1975-06-17,Mumbai,Maharashtra,24413.0,Gig Worker,,Verified,LOW,0,False,51.24435318275154,,,,
USR59838,Pooja Desai,RFEDV2669N,315352804375.0,1961-11-08,Pune,Maharashtra,,Self Employed,,Pending,LOW,0,False,64.84873374401096,,,,
USR59842,Jha1ak Bhavsar,LZKSK8101Q,,2000-11-22,Bengaluru,Karnataka,,Self Employed,,Verified,LOW,0,False,25.80971937029432,,,,
USR59845,Yadavi Sen,FNLVM9735R,,1981-04-19,Mumbai,Maharashtra,28046.0,Self Employed,,Pending,LOW,9,True,45.40451745379877,,,,
USR59847,Tanish Shetty,RDKQQ1404O,76593709328.0,2004-10-10,Lucknow,Uttar Pradesh,13783.0,Gig Worker,2025-10-19 04:08:22,Verified,HIGH,0,False,21.927446954141,2025.0,10.0,2025-10-19,330.0
USR59851,Zashil Goswami,NESBC6244T,500658119928.0,1962-08-11,Hyderabad,Telangana,30200.0,Business Owner,,Verified,HIGH,0,False,64.0930869267625,,,,
USR59853,PANINI SARMA,RZHSP4665S,,1989-03-07,Chennai,Tamil Nadu,20675.0,Self Employed,2025-03-17 21:58:59,Verified,LOW,9,True,37.52224503764545,2025.0,3.0,2025-03-17,545.0
USR59856,Kala Thaker,WUNLV0953X,37914872129.0,2007-02-13,Amritsar,Punjab,28419.0,Self Employed,,Verified,LOW,0,False,19.58384668035592,,,,
USR59865,Charita Raj,YQJLC4952N,,,Hyderabad,Telangana,8843.0,Freelancer,2026-03-28 07:43:08,Verified,LOW,8,True,,2026.0,3.0,2026-03-28,170.0
USR59868,Panini Mittal,IIKWJ8517P,,2000-04-27,Hyderabad,Telangana,15940.0,Retired,,Verified,LOW,0,False,26.38193018480493,,,,
USR59869,Lajita Palla,DCXJU7817E,313672420251.0,1991-01-27,Jaipur,Rajasthan,11428.0,Self Employed,,Verified,LOW,0,False,35.630390143737166,,,,
USR59870,GavinDugar,WYJPB6472N,194465449786.0,1984-11-06,Amritsar,Punjab,,Salaried,,Verified,LOW,0,False,41.85352498288843,,,,
USR59874,Unni Bobal,DIFEM8208W,,1982-01-01,Ludhiana,Punjab,7765.0,Farmer,,Verified,HIGH,0,False,44.70088980150582,,,,
USR59877,Wishi Mandal,EOYWZ3327W,,1967-09-14,Bengaluru,Karnataka,14136.0,Freelancer,,Pending,MEDIUM,0,False,59.00068446269678,,,,
USR59880,Radhika Mani,LKWPV8622F,,1965-02-23,Pune,Maharashtra,,Farmer,,Verified,MEDIUM,0,False,61.55509924709104,,,,
USR59881,Amaira Khatri,FSVTU1153P,,2002-10-09,Chennai,Tamil Nadu,,Farmer,,Verified,LOW,0,False,23.9315537303217,,,,
USR59888,Victor Jain,PPJKR9772K,807483937596.0,,Amritsar,Punjab,,Self Employed,,Verified,LOW,0,False,,,,,
USR59889,Amruta Sagar,,,1972-06-21,Bengaluru,Karnataka,16103.0,Farmer,,Verified,LOW,0,False,54.23134839151266,,,,
USR59895,AARUSH BRAR,MOGEV5924P,,,Hyderabad,Telangana,32801.0,Farmer,,Verified,LOW,0,False,,,,,
USR59896,Tanveer Sur,CDOEJ3686X,909237200480.0,1999-12-17,Mumbai,Maharashtra,,Freelancer,,Verified,LOW,0,False,26.74332648870637,,,,
USR59897,Kiaan Cherian,,834086805645.0,1972-02-27,Lucknow,Uttar Pradesh,9756.0,Retired,,Verified,LOW,0,False,54.54620123203286,,,,
USR59906,Zansi Mody,WLWJK1698W,469175147797.0,1990-03-11,Mumbai,Maharashtra,17481.0,Salaried,,Verified,LOW,0,False,36.511978097193705,,,,
USR59910,Triveni Ramaswamy,RRWDB6447X,,1991-09-13,Pune,Maharashtra,,Freelancer,,Verified,LOW,7,True,35.00342231348392,,,,
USR59911,Lakshit Karnik,PKRVJ2375E,178486924138.0,1981-12-04,Jalandhar,Punjab,,Self Employed,,Pending,LOW,0,False,44.77754962354552,,,,
USR59917,Abhimanyu Padmanabhan,LXGRI3578N,698583122606.0,1976-09-29,Lucknow,Uttar Pradesh,19260.0,Salaried,,Verified,LOW,0,False,49.95756331279945,,,,
USR59920,Warhi Merchant,ZMBOP7897T,306768988649.0,2002-11-20,Jalandhar,Punjab,34565.0,Farmer,,Verified,MEDIUM,0,False,23.81656399726215,,,,
USR59922,Yashasvi Viswanathan,COQFB1316F,,2003-01-28,Ludhiana,Punjab,,Student,2024-02-07 20:16:29,Verified,LOW,0,False,23.627652292950035,2024.0,2.0,2024-02-07,949.0
USR59925,Anjali Chowdhury,PXXHD7314Z,,1966-03-11,Delhi,Delhi,15751.0,Student,,Verified,LOW,0,False,60.511978097193705,,,,
USR59926,Bakhshi Gokhale,VIMOE7746S,357297381507.0,1983-11-19,Amritsar,Punjab,29547.0,Business Owner,,Verified,MEDIUM,0,False,42.81998631074607,,,,
USR59931,Oeshi Chaudhary,YPCSR2021F,810299706201.0,1979-12-07,Ludhiana,Punjab,,Freelancer,,Failed,LOW,0,False,46.770704996577685,,,,
USR59936,Bina Baral,UADVO4178Q,,1980-06-23,Mumbai,Maharashtra,27774.0,Unemployed,,Verified,MEDIUM,0,False,46.2258726899384,,,,
USR59937,Indali Ray,CJUNW9877K,672179015665.0,1969-03-31,Kolkata,West Bengal,,Business Owner,,Verified,LOW,0,False,57.45653661875428,,,,
USR59938,Yahvi Bera,QQAQN4964U,,1979-08-02,Bengaluru,Karnataka,25217.0,Freelancer,,Verified,HIGH,0,False,47.11841204654346,,,,
USR59940,Brinda Malhotra,TIKVB4383Z,376748653171.0,1999-03-15,Jalandhar,Punjab,25154.0,Salaried,,Verified,LOW,0,False,27.50171115674196,,,,
USR59942,KRISHNA VOHRA,NQMUS7051Z,,1973-02-05,Ludhiana,Punjab,18177.0,Freelancer,,Verified,LOW,8,True,53.60438056125941,,,,
USR59943,avni majumdar,FZXFZ4885S,722707328269.0,1961-01-07,Kolkata,West Bengal,25536.0,Salaried,2026-01-09 01:53:04,Verified,MEDIUM,0,False,65.68377823408625,2026.0,1.0,2026-01-09,248.0
USR59945,Reyansh Sundaram,CXCOF9080T,527759444095.0,1975-09-01,Hyderabad,Telangana,22041.0,Gig Worker,,Pending,HIGH,8,True,51.0362765229295,,,,
USR59948,Balveer Oommen,,847101887094.0,1960-04-25,Ludhiana,Punjab,17694.0,Salaried,,Verified,LOW,0,False,66.3874058863792,,,,
USR59951,Anita Memon,NPIHS8176T,993741132161.0,1999-05-09,Ludhiana,Punjab,27405.0,Farmer,,Rejected,LOW,0,False,27.351129363449694,,,,
USR59952,Christopher Lanka,TOLGG4603T,,1991-01-02,Bengaluru,Karnataka,46580.0,Retired,2025-03-28 01:42:02,Verified,MEDIUM,0,False,35.69883641341547,2025.0,3.0,2025-03-28,535.0
USR59955,Azaan Mand,CEGTA0765W,,1994-09-27,Pune,Maharashtra,24932.0,Student,,Verified,LOW,0,False,31.964407939767284,,,,
USR59959,SAMAKSH BRAHMBHATT,TGIYE4305F,709804964313.0,1964-06-29,Mumbai,Maharashtra,14542.0,Salaried,,Pending,LOW,0,False,62.209445585215605,,,,
USR59962,SANAYA CHADHA,MJRDI3853U,,1999-06-27,Amritsar,Punjab,23312.0,Unemployed,,Verified,MEDIUM,10,True,27.21697467488022,,,,
USR59964,Urvi Lad,DUMEM5860C,375404153652.0,2006-04-25,Jaipur,Rajasthan,,Gig Worker,,Verified,LOW,0,False,20.38877481177276,,,,
USR59967,Advik Prasad,,397076946587.0,2004-12-02,Delhi,Delhi,,Unemployed,,Pending,LOW,1,True,21.782340862423,,,,
USR59971,jasmit apte,,911146586542.0,1976-10-15,Chennai,Tamil Nadu,,Student,,Verified,LOW,0,False,49.91375770020534,,,,
USR59982,reyansh guha,QVZLC7817A,488495374633.0,1969-03-20,Bengaluru,Karnataka,30557.0,Retired,,Verified,LOW,0,False,57.48665297741273,,,,
USR59985,Leela Apte,WLPAG4382P,1408523127.0,,Bengaluru,Karnataka,,Gig Worker,,Verified,MEDIUM,0,False,,,,,
USR59987,ekantika guha,RTVPB1881K,332841393349.0,1979-02-16,Delhi,Delhi,20356.0,Business Owner,,Verified,MEDIUM,0,False,47.57563312799452,,,,
USR59994,saumya kakar,JNFXE5813O,803359198514.0,1974-05-14,Jalandhar,Punjab,65821.0,Farmer,,Verified,MEDIUM,0,False,52.336755646817245,,,,
USR59999,GAUTAMI CHAUDHRY,,,1995-07-07,Jaipur,Rajasthan,29546.0,Self Employed,2024-11-11 18:53:46,Verified,HIGH,0,False,31.189596167008897,2024.0,11.0,2024-11-11,671.0
USR60002,Teerth Seth,,127163537526.0,,Lucknow,Uttar Pradesh,,Freelancer,,Verified,LOW,0,False,,,,,
USR60003,Advaith Nagar,,648119613911.0,1989-02-17,Delhi,Delhi,,Farmer,,Verified,LOW,0,False,37.57152635181382,,,,
USR60004,Chatresh Nazareth,,971321873675.0,,Pune,Maharashtra,66886.0,Self Employed,,Verified,MEDIUM,0,False,,,,,
USR60005,Odika Karpe,,531200684513.0,1982-03-26,Mumbai,Maharashtra,17346.0,Unemployed,,Verified,UNKNOWN,0,False,44.47091033538672,,,,
USR60007,Hardik Kuruvilla,GHRMM3993H,477459416865.0,1960-01-27,Chennai,Tamil Nadu,,Farmer,,Verified,LOW,0,False,66.63107460643396,,,,
USR60017,Anmol Karnik,OVAVT2385Q,604209034381.0,1973-07-27,Jaipur,Rajasthan,,Self Employed,2024-12-26 01:17:07,Verified,MEDIUM,0,False,53.13347022587269,2024.0,12.0,2024-12-26,627.0
USR60018,Utkarsh Roy,NBUDK3507D,,2000-04-14,Hyderabad,Telangana,45207.0,Salaried,,Verified,MEDIUM,10,True,26.417522245037645,,,,
USR60020,Ijaya Keer,BAAEN5827F,,1972-12-11,Delhi,Delhi,39940.0,Unemployed,,Verified,MEDIUM,0,False,53.75770020533881,,,,
USR60023,Banjeet Basak,WNAWN4179B,,2000-11-09,Bengaluru,Karnataka,24144.0,Farmer,,Verified,LOW,0,False,25.84531143052704,,,,
USR60035,Leela Divan,EZAPI9902F,390819085794.0,2000-12-22,Pune,Maharashtra,,Salaried,,Verified,LOW,0,False,25.72758384668036,,,,
USR60049,Jagdish Sastry,XYPNL6206A,,,Delhi,Delhi,31715.0,Student,,Verified,UNKNOWN,0,False,,,,,
USR60050,Vinaya Date,IMQRK0675B,56816452719.0,1988-07-06,Chennai,Tamil Nadu,,Self Employed,2024-06-27 08:44:59,Verified,LOW,0,False,38.19028062970568,2024.0,6.0,2024-06-27,809.0
USR60054,Christopher Seshadri,DLKZB6709G,740777446441.0,1985-01-15,Amritsar,Punjab,33306.0,Business Owner,,Verified,MEDIUM,0,False,41.661875427789184,,,,
USR60056,Vrinda Basak,NRWLH2988D,225883641247.0,1961-11-10,Delhi,Delhi,,Salaried,,Verified,LOW,0,False,64.84325804243669,,,,
USR60057,Aarnav Sabharwal,YSYDK1378N,9696311585.0,1993-04-27,Chennai,Tamil Nadu,,Business Owner,,Verified,MEDIUM,0,False,33.38261464750171,,,,
USR60058,VANYA BEDI,ZRHHG9535D,517694272211.0,1967-06-17,Hyderabad,Telangana,31565.0,Salaried,,Verified,MEDIUM,0,False,59.24435318275154,,,,
USR60059,Yagnesh Kashyap,MLEKJ3977G,,,Mumbai,Maharashtra,47186.0,Gig Worker,2025-03-07 12:06:46,Pending,LOW,0,False,,2025.0,3.0,2025-03-07,555.0
USR60063,Y0chana Krishnamurthy,AGJHP7503P,688459241837.0,2003-04-21,Amritsar,Punjab,37369.0,Freelancer,,Verified,MEDIUM,0,False,23.40041067761807,,,,
USR60064,Jagrati Bawa,JOSAO5840U,,1989-08-07,Chennai,Tamil Nadu,15655.0,Business Owner,,Verified,LOW,10,True,37.10335386721424,,,,
USR60065,Abhiram Ranganathan,,,1991-02-11,Bengaluru,Karnataka,27804.0,Business Owner,,Verified,LOW,0,False,35.58932238193019,,,,
USR60067,Sai Kibe,WYREB2292Z,,2001-07-06,Ludhiana,Punjab,18769.0,Gig Worker,2024-08-28 06:45:51,Pending,MEDIUM,9,True,25.190965092402465,2024.0,8.0,2024-08-28,747.0
USR60072,Vedant Bath,UOBFY7837V,923303875110.0,1994-11-12,Jalandhar,Punjab,,Unemployed,,Pending,LOW,0,False,31.838466803559207,,,,
USR60074,Prisha Vora,,107907344932.0,1991-09-13,Chennai,Tamil Nadu,103652.0,Business Owner,,Verified,LOW,0,False,35.00342231348392,,,,
USR60077,Tamanna Padmanabhan,KXUTH7187U,,1992-05-26,Ludhiana,Punjab,50842.0,Farmer,,Verified,MEDIUM,0,False,34.3025325119781,,,,
USR60086,Zayyan Wali,KYVTK5327K,458495309993.0,1969-03-13,Jaipur,Rajasthan,27108.0,Business Owner,2024-08-29 09:17:04,Verified,LOW,0,False,57.50581793292265,2024.0,8.0,2024-08-29,746.0
USR60087,ekani karan,AXWWC5443R,717519980074.0,,Jaipur,Rajasthan,,Student,,Verified,LOW,0,False,,,,,
USR60089,NOAH GOSWAMI,DZWAN6259G,,1984-05-21,Jaipur,Rajasthan,,Business Owner,,Verified,LOW,0,False,42.31622176591376,,,,
USR60090,yoshita vyas,,,1977-03-04,Amritsar,Punjab,54505.0,Salaried,,Pending,LOW,0,False,49.530458590006845,,,,
USR60095,GAUTAMI MURTHY,IMVAS3672W,301551113581.0,,Bengaluru,Karnataka,,Retired,,Verified,MEDIUM,0,False,,,,,
USR60096,Neel Bhavsar,PZLCW9145J,928357758593.0,1981-01-13,Ludhiana,Punjab,,Retired,,Verified,LOW,0,False,45.667351129363446,,,,
USR60098,Omisha Krishnamurthy,VARAJ4082L,972154375029.0,1990-10-01,Jalandhar,Punjab,,Unemployed,,Verified,LOW,0,False,35.95345653661875,,,,
USR60104,JalsaChhabra,MXLIC3813N,857105738625.0,1979-07-26,Amritsar,Punjab,,Salaried,,Verified,LOW,0,False,47.13757700205339,,,,
USR60110,Sara Gaba,BUQKW3239T,821709223008.0,2001-02-02,Mumbai,Maharashtra,41979.0,Farmer,,Verified,LOW,0,False,25.61259411362081,,,,
USR60111,Ekansh Sachdeva,SCNKU9206R,,1984-08-25,Delhi,Delhi,,Salaried,2025-03-30 19:46:41,Verified,HIGH,8,True,42.053388090349074,2025.0,3.0,2025-03-30,532.0
USR60112,Jyoti Sarraf,IRTWT8441S,,,Bengaluru,Karnataka,,Freelancer,,Verified,HIGH,0,False,,,,,
USR60113,JATIN GOPAL,CUYGI9952A,,1963-04-25,Delhi,Delhi,16887.0,Retired,2024-11-25 06:20:10,Verified,LOW,8,True,63.38945927446954,2024.0,11.0,2024-11-25,658.0
USR60115,HARITA RAVAL,PGUHS8342L,,2002-09-07,Ludhiana,Punjab,,Freelancer,,Verified,LOW,0,False,24.019164955509925,,,,
USR60120,Chaitaly Mangal,TVPQV7197T,103001488112.0,1977-05-16,Bengaluru,Karnataka,,Freelancer,,Verified,LOW,0,False,49.3305954825462,,,,
USR60125,vrinda palla,HRNPN0304J,,2005-10-31,Jaipur,Rajasthan,44348.0,Self Employed,2024-12-01 10:51:40,Verified,MEDIUM,0,False,20.870636550308006,2024.0,12.0,2024-12-01,651.0
USR60127,Chandani Merchant,QPEZV5321K,26462231062.0,1963-04-25,Ludhiana,Punjab,62756.0,Business Owner,,Verified,MEDIUM,0,False,63.38945927446954,,,,
USR60131,Leena Pant,GYGOF0897A,496665408983.0,,Lucknow,Uttar Pradesh,20118.0,Retired,2026-03-16 13:17:17,Verified,LOW,9,True,,2026.0,3.0,2026-03-16,181.0
